,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
84,2020-05-05,4451.269045727571,3437.2801246483127,16922.747794254235,4451.269045727571,4451.269045727571,5704.115993859084,5704.115993859084,5704.115993859084,-27.558388754556255,-27.558388754556255,-27.558388754556255,5731.674382613639,5731.674382613639,5731.674382613639,0.0,0.0,0.0,10155.385039586654
85,2020-05-06,4552.615781165963,3151.26974986165,16650.200279514116,4552.615781165963,4552.615781165963,5598.688295824095,5598.688295824095,5598.688295824095,108.63381918234207,108.63381918234207,108.63381918234207,5490.054476641752,5490.054476641752,5490.054476641752,0.0,0.0,0.0,10151.304076990058
86,2020-05-07,4653.9625166043525,3140.4526138279634,16319.026204681413,4653.9625166043525,4653.9625166043525,5204.641217393793,5204.641217393793,5204.641217393793,-34.96325306855049,-34.96325306855049,-34.96325306855049,5239.604470462344,5239.604470462344,5239.604470462344,0.0,0.0,0.0,9858.603733998145
87,2020-05-08,4755.309252042743,2706.3857938177553,15986.598936980141,4755.309252042743,4755.309252042743,4987.520544729513,4987.520544729513,4987.520544729513,6.246553665079742,6.246553665079742,6.246553665079742,4981.273991064433,4981.273991064433,4981.273991064433,0.0,0.0,0.0,9742.829796772256
88,2020-05-09,4856.655987481134,2414.2717340603213,16182.819032530288,4856.655987481134,4856.655987481134,4684.099428448258,4684.099428448258,4684.099428448258,-32.19119411905296,-32.19119411905296,-32.19119411905296,4716.2906225673105,4716.2906225673105,4716.2906225673105,0.0,0.0,0.0,9540.75541592939
89,2020-05-10,4958.002722919525,2610.8874827259283,15527.361786106638,4958.002722919525,4958.002722919525,4386.387972932698,4386.387972932698,4386.387972932698,-59.74217175642248,-59.74217175642248,-59.74217175642248,4446.13014468912,4446.13014468912,4446.13014468912,0.0,0.0,0.0,9344.390695852224
90,2020-05-11,5059.349458357917,2566.1858969755176,16193.994701741038,5059.349458357917,5059.349458357917,4212.05342982138,4212.05342982138,4212.05342982138,39.57463485097396,39.57463485097396,39.57463485097396,4172.478794970405,4172.478794970405,4172.478794970405,0.0,0.0,0.0,9271.402888179296
91,2020-05-12,5160.696193796305,2826.741081580202,15472.318834092443,5160.696193796305,5160.696193796305,3869.630257198313,3869.630257198313,3869.630257198313,-27.55838875445116,-27.55838875445116,-27.55838875445116,3897.1886459527636,3897.1886459527636,3897.1886459527636,0.0,0.0,0.0,9030.326450994618
92,2020-05-13,5262.042929234696,2104.0156436388183,16211.353296907033,5262.042929234696,5262.042929234696,3730.8612079739473,3730.8612079739473,3730.8612079739473,108.63381918236527,108.63381918236527,108.63381918236527,3622.227388791582,3622.227388791582,3622.227388791582,0.0,0.0,0.0,8992.904137208643
93,2020-05-14,5363.389664673087,2002.443627839099,15085.960448876423,5363.389664673087,5363.389664673087,3314.660724467899,3314.660724467899,3314.660724467899,-34.96325306880317,-34.96325306880317,-34.96325306880317,3349.623977536702,3349.623977536702,3349.623977536702,0.0,0.0,0.0,8678.050389140986
94,2020-05-15,5464.736400111478,2150.7866911324286,15402.338268154059,5464.736400111478,5464.736400111478,3087.6582626077616,3087.6582626077616,3087.6582626077616,6.24655366496962,6.24655366496962,6.24655366496962,3081.411708942792,3081.411708942792,3081.411708942792,0.0,0.0,0.0,8552.39466271924
95,2020-05-16,5566.083135549867,1546.880960766729,14626.599191143156,5566.083135549867,5566.083135549867,2787.3791939038106,2787.3791939038106,2787.3791939038106,-32.19119411895247,-32.19119411895247,-32.19119411895247,2819.570388022763,2819.570388022763,2819.570388022763,0.0,0.0,0.0,8353.462329453678
96,2020-05-17,5667.429870988259,1509.755407212478,14547.443902191275,5667.429870988259,5667.429870988259,2506.2270857986555,2506.2270857986555,2506.2270857986555,-59.74217175609955,-59.74217175609955,-59.74217175609955,2565.969257554755,2565.969257554755,2565.969257554755,0.0,0.0,0.0,8173.656956786914
